anon_institution_code,institution_id,mapping_status,evidence_reference,mapping_version
G3484,inst_0127,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3485,inst_0128,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3486,inst_0129,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3487,inst_0130,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3488,inst_0131,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G348:,inst_0132,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G348;,inst_0133,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G348<,inst_0134,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3494,inst_0135,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3496,inst_0136,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3497,inst_0137,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3498,inst_0138,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3499,inst_0139,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3534,inst_0140,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3544,inst_0141,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3545,inst_0142,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3634,inst_0143,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3734,inst_0144,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3744,inst_0145,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3745,inst_0146,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3746,inst_0147,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3834,inst_0148,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3844,inst_0149,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3934,inst_0150,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3944,inst_0151,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3945,inst_0152,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3946,inst_0153,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3947,inst_0154,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3948,inst_0155,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3949,inst_0156,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G394:,inst_0157,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G394<,inst_0158,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3953,inst_0159,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3985,inst_0160,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3986,inst_0161,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3987,inst_0162,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3988,inst_0163,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3989,inst_0164,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G398:,inst_0165,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G398<,inst_0166,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3993,inst_0167,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3994,inst_0168,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3995,inst_0169,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3996,inst_0170,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3:34,inst_0171,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3:44,inst_0172,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3;34,inst_0173,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3;44,inst_0174,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3<34,inst_0175,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3<36,inst_0176,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3<37,inst_0177,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3<44,inst_0178,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3<45,inst_0179,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3<46,inst_0180,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G3<47,inst_0181,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G4334,inst_0182,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G4344,inst_0183,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G4345,inst_0184,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
G4384,inst_0185,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3434,inst_0186,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3444,inst_0187,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3445,inst_0188,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3446,inst_0189,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3484,inst_0190,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3486,inst_0191,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3487,inst_0192,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3488,inst_0193,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3489,inst_0194,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H348:,inst_0195,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H348;,inst_0196,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3534,inst_0197,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3584,inst_0198,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3585,inst_0199,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3634,inst_0200,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3645,inst_0201,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3734,inst_0202,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3744,inst_0203,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3745,inst_0204,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3834,inst_0205,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3844,inst_0206,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
H3884,inst_0207,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
I3434,inst_0208,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
I3446,inst_0209,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
I3484,inst_0210,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
I3534,inst_0211,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
I3546,inst_0212,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
I3584,inst_0213,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
I3634,inst_0214,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
